"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
31526,"2022-11-01",38,admin.,single,university.degree,no,no,no,cellular,may,thu,219,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31527,"2022-11-01",38,management,married,unknown,no,no,no,telephone,may,thu,25,5,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31528,"2022-11-01",31,blue-collar,married,basic.4y,unknown,no,no,cellular,may,thu,210,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31529,"2022-11-01",42,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,16,5,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31530,"2022-11-01",51,services,married,professional.course,unknown,no,no,cellular,may,thu,113,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31531,"2022-11-01",44,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,315,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31532,"2022-11-01",28,services,married,basic.9y,unknown,yes,no,cellular,may,thu,343,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31533,"2022-11-01",34,management,married,basic.4y,no,no,no,cellular,may,thu,175,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31534,"2022-11-01",35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,82,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31535,"2022-11-01",45,admin.,divorced,basic.9y,unknown,no,no,cellular,may,thu,270,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31536,"2022-11-01",34,technician,married,university.degree,no,yes,no,cellular,may,thu,83,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31537,"2022-11-01",44,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,57,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31538,"2022-11-01",34,management,married,basic.4y,no,yes,no,cellular,may,thu,124,5,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31539,"2022-11-01",27,admin.,single,high.school,no,yes,no,cellular,may,thu,240,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31540,"2022-11-01",32,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,413,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31541,"2022-11-01",33,technician,married,university.degree,no,yes,no,telephone,may,thu,755,3,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31542,"2022-11-01",35,admin.,single,high.school,no,yes,yes,cellular,may,thu,106,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31543,"2022-11-01",35,admin.,single,high.school,no,yes,no,cellular,may,thu,187,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31544,"2022-11-01",31,housemaid,single,high.school,no,yes,no,cellular,may,thu,633,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31545,"2022-11-01",50,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,247,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31546,"2022-11-01",35,management,married,university.degree,no,no,no,cellular,may,thu,370,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31547,"2022-11-01",30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,205,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31548,"2022-11-01",50,blue-collar,married,professional.course,unknown,yes,no,cellular,may,thu,51,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31549,"2022-11-01",32,admin.,single,university.degree,no,yes,yes,cellular,may,thu,195,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31550,"2022-11-01",50,blue-collar,married,professional.course,unknown,yes,no,cellular,may,thu,157,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31551,"2022-11-01",26,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,531,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31552,"2022-11-01",30,technician,single,professional.course,no,yes,no,cellular,may,thu,512,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31553,"2022-11-01",45,admin.,married,high.school,no,yes,no,cellular,may,thu,155,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31554,"2022-11-01",33,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,263,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31555,"2022-11-01",37,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,204,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31556,"2022-11-01",36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,98,1,999,2,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31557,"2022-11-01",36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,82,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31558,"2022-11-01",36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,31,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31559,"2022-11-01",35,admin.,single,high.school,no,no,no,cellular,may,thu,923,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,yes
31560,"2022-11-01",36,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,92,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31561,"2022-11-01",36,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,47,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31562,"2022-11-01",34,admin.,single,basic.6y,no,no,no,cellular,may,thu,22,11,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31563,"2022-11-01",30,entrepreneur,divorced,basic.6y,no,no,yes,cellular,may,thu,149,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31564,"2022-11-01",54,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,98,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31565,"2022-11-01",32,admin.,married,university.degree,no,yes,no,cellular,may,thu,62,6,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31566,"2022-11-01",37,blue-collar,single,university.degree,unknown,no,no,cellular,may,thu,203,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31567,"2022-11-01",24,services,single,high.school,unknown,yes,no,cellular,may,thu,689,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31568,"2022-11-01",29,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,102,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31569,"2022-11-01",36,technician,married,professional.course,no,yes,no,cellular,may,thu,191,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31570,"2022-11-01",36,admin.,single,high.school,no,yes,no,cellular,may,thu,27,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31571,"2022-11-01",28,admin.,single,high.school,no,yes,no,cellular,may,thu,203,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31572,"2022-11-01",36,admin.,single,high.school,no,yes,yes,cellular,may,thu,277,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31573,"2022-11-01",30,technician,single,university.degree,unknown,yes,no,cellular,may,thu,722,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31574,"2022-11-01",36,technician,married,professional.course,no,yes,no,cellular,may,thu,449,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31575,"2022-11-01",38,management,married,high.school,no,yes,no,telephone,may,thu,224,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31576,"2022-11-01",30,services,single,high.school,no,yes,no,cellular,may,thu,189,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31577,"2022-11-01",39,services,married,high.school,no,yes,no,telephone,may,thu,45,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31578,"2022-11-01",36,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,248,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31579,"2022-11-01",36,admin.,single,high.school,no,yes,yes,cellular,may,thu,127,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31580,"2022-11-01",39,admin.,single,university.degree,no,no,no,cellular,may,thu,189,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31581,"2022-11-01",40,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,549,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31582,"2022-11-01",30,admin.,single,professional.course,no,yes,yes,cellular,may,thu,104,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31583,"2022-11-01",39,entrepreneur,married,unknown,no,yes,yes,cellular,may,thu,85,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31584,"2022-11-01",30,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,252,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31585,"2022-11-01",54,technician,single,university.degree,no,yes,yes,cellular,may,thu,121,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31586,"2022-11-01",43,services,married,high.school,no,yes,no,cellular,may,thu,197,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31587,"2022-11-01",30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,348,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31588,"2022-11-01",57,retired,divorced,high.school,no,yes,yes,cellular,may,thu,265,5,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31589,"2022-11-01",54,technician,single,university.degree,no,yes,no,cellular,may,thu,333,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31590,"2022-11-01",36,blue-collar,married,unknown,no,yes,no,cellular,may,thu,25,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31591,"2022-11-01",30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,623,1,10,1,success,-1.8,"92 893",-46.2,"1 327",5099,yes
31592,"2022-11-01",32,admin.,married,high.school,no,no,no,cellular,may,thu,84,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31593,"2022-11-01",36,blue-collar,married,unknown,no,yes,no,cellular,may,thu,131,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31594,"2022-11-01",32,admin.,married,high.school,no,yes,no,cellular,may,thu,132,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31595,"2022-11-01",32,admin.,married,high.school,no,no,no,cellular,may,thu,104,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31596,"2022-11-01",45,admin.,single,high.school,no,yes,no,cellular,may,thu,19,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31597,"2022-11-01",32,admin.,married,high.school,no,no,no,cellular,may,thu,187,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31598,"2022-11-01",33,entrepreneur,single,university.degree,no,no,no,cellular,may,thu,197,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31599,"2022-11-01",41,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,thu,50,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31600,"2022-11-01",38,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,201,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31601,"2022-11-01",33,admin.,married,university.degree,no,yes,no,cellular,may,thu,171,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31602,"2022-11-01",29,services,married,high.school,unknown,yes,no,cellular,may,thu,63,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31603,"2022-11-01",42,blue-collar,single,basic.9y,unknown,no,no,cellular,may,thu,183,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31604,"2022-11-01",29,admin.,married,basic.9y,no,no,no,cellular,may,thu,113,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31605,"2022-11-01",36,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,317,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31606,"2022-11-01",29,admin.,married,high.school,no,no,no,cellular,may,thu,329,1,6,1,success,-1.8,"92 893",-46.2,"1 327",5099,no
31607,"2022-11-01",43,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,95,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31608,"2022-11-01",33,services,married,basic.9y,no,yes,no,cellular,may,thu,144,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31609,"2022-11-01",31,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1957,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31610,"2022-11-01",29,admin.,married,high.school,no,yes,no,cellular,may,thu,556,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31611,"2022-11-01",26,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,49,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31612,"2022-11-01",43,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,393,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31613,"2022-11-01",34,management,married,university.degree,unknown,yes,no,cellular,may,thu,383,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31614,"2022-11-01",39,admin.,married,high.school,no,yes,no,cellular,may,thu,141,8,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31615,"2022-11-01",34,services,married,university.degree,no,no,no,cellular,may,thu,70,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31616,"2022-11-01",43,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,327,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31617,"2022-11-01",33,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,375,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31618,"2022-11-01",47,technician,divorced,university.degree,unknown,yes,no,cellular,may,thu,101,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31619,"2022-11-01",41,self-employed,married,professional.course,no,yes,no,cellular,may,thu,46,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31620,"2022-11-01",35,services,single,high.school,no,no,no,cellular,may,thu,146,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31621,"2022-11-01",35,services,single,high.school,no,no,yes,cellular,may,thu,184,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31622,"2022-11-01",26,technician,single,professional.course,no,yes,no,cellular,may,thu,176,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31623,"2022-11-01",31,admin.,married,university.degree,no,yes,yes,cellular,may,thu,148,2,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31624,"2022-11-01",50,services,divorced,basic.9y,no,yes,no,cellular,may,thu,429,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31625,"2022-11-01",25,services,single,high.school,no,no,no,cellular,may,thu,213,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31626,"2022-11-01",28,technician,married,university.degree,no,yes,no,cellular,may,thu,402,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31627,"2022-11-01",30,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,thu,155,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31628,"2022-11-01",33,self-employed,divorced,university.degree,no,yes,no,cellular,may,thu,130,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31629,"2022-11-01",33,self-employed,divorced,university.degree,no,yes,no,cellular,may,thu,155,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31630,"2022-11-01",32,admin.,single,professional.course,no,no,no,cellular,may,thu,290,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31631,"2022-11-01",60,admin.,single,university.degree,no,yes,yes,cellular,may,thu,107,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31632,"2022-11-01",60,admin.,single,university.degree,no,no,no,cellular,may,thu,87,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31633,"2022-11-01",38,technician,single,high.school,unknown,yes,yes,cellular,may,thu,754,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31634,"2022-11-01",29,services,married,professional.course,no,yes,yes,telephone,may,thu,29,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31635,"2022-11-01",33,self-employed,divorced,university.degree,no,no,no,cellular,may,thu,345,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31636,"2022-11-01",29,services,married,professional.course,no,no,no,cellular,may,thu,48,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31637,"2022-11-01",29,services,married,professional.course,no,yes,no,cellular,may,thu,92,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31638,"2022-11-01",29,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,193,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31639,"2022-11-01",37,student,single,university.degree,unknown,no,no,telephone,may,thu,149,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31640,"2022-11-01",30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,252,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31641,"2022-11-01",52,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,69,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31642,"2022-11-01",52,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,198,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31643,"2022-11-01",33,services,married,high.school,no,no,no,telephone,may,thu,63,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31644,"2022-11-01",34,admin.,single,unknown,no,yes,no,cellular,may,thu,172,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31645,"2022-11-01",43,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,83,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31646,"2022-11-01",42,blue-collar,married,university.degree,unknown,yes,no,cellular,may,thu,462,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31647,"2022-11-01",33,services,married,high.school,no,yes,no,cellular,may,thu,397,1,999,2,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31648,"2022-11-01",36,admin.,married,professional.course,no,no,no,cellular,may,thu,229,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31649,"2022-11-01",32,admin.,single,professional.course,no,yes,yes,cellular,may,thu,1046,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,yes
31650,"2022-11-01",32,admin.,single,professional.course,no,no,no,cellular,may,thu,1145,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31651,"2022-11-01",30,blue-collar,single,basic.6y,no,no,no,cellular,may,thu,159,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31652,"2022-11-01",32,services,married,high.school,unknown,no,no,cellular,may,thu,56,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31653,"2022-11-01",28,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,1148,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,yes
31654,"2022-11-01",40,unemployed,married,professional.course,no,yes,no,cellular,may,thu,609,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31655,"2022-11-01",25,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,133,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31656,"2022-11-01",51,services,divorced,high.school,no,no,no,cellular,may,thu,502,1,999,2,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31657,"2022-11-01",25,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,162,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31658,"2022-11-01",38,technician,single,professional.course,no,yes,no,cellular,may,thu,855,2,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,yes
31659,"2022-11-01",30,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,542,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,yes
31660,"2022-11-01",35,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,91,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31661,"2022-11-01",34,unemployed,single,university.degree,no,yes,no,cellular,may,thu,245,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31662,"2022-11-01",40,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,123,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31663,"2022-11-01",39,blue-collar,divorced,unknown,no,yes,no,cellular,may,thu,40,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31664,"2022-11-01",35,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,234,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31665,"2022-11-01",39,blue-collar,divorced,unknown,no,no,no,cellular,may,thu,126,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31666,"2022-11-01",28,technician,single,high.school,no,yes,yes,cellular,may,thu,609,1,11,1,success,-1.8,"92 893",-46.2,"1 327",5099,yes
31667,"2022-11-01",45,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,may,thu,219,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31668,"2022-11-01",57,retired,married,basic.6y,no,yes,no,cellular,may,thu,128,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31669,"2022-11-01",57,retired,married,basic.6y,no,no,yes,cellular,may,thu,93,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31670,"2022-11-01",57,retired,married,basic.6y,no,yes,no,cellular,may,thu,189,1,6,2,success,-1.8,"92 893",-46.2,"1 327",5099,no
31671,"2022-11-01",37,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,217,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31672,"2022-11-01",29,services,married,basic.9y,no,yes,no,cellular,may,thu,302,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31673,"2022-11-01",26,services,single,university.degree,no,yes,no,cellular,may,thu,223,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31674,"2022-11-01",44,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,102,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31675,"2022-11-01",36,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,11,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31676,"2022-11-01",55,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,1191,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31677,"2022-11-01",35,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,406,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31678,"2022-11-01",42,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,thu,36,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31679,"2022-11-01",28,blue-collar,single,high.school,no,no,no,cellular,may,thu,16,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31680,"2022-11-01",26,services,single,university.degree,no,yes,no,cellular,may,thu,551,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31681,"2022-11-01",38,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,158,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31682,"2022-11-01",28,blue-collar,single,high.school,no,no,no,cellular,may,thu,278,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31683,"2022-11-01",38,blue-collar,divorced,high.school,no,no,no,cellular,may,thu,192,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31684,"2022-11-01",37,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,79,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31685,"2022-11-01",34,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,273,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31686,"2022-11-01",35,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,thu,143,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31687,"2022-11-01",34,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,346,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31688,"2022-11-01",38,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,272,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31689,"2022-11-01",38,blue-collar,divorced,high.school,no,no,no,cellular,may,thu,282,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31690,"2022-11-01",33,admin.,married,high.school,no,no,yes,cellular,may,thu,147,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31691,"2022-11-01",34,management,married,basic.4y,no,yes,no,cellular,may,thu,60,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31692,"2022-11-01",43,blue-collar,married,basic.4y,unknown,no,yes,cellular,may,thu,50,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31693,"2022-11-01",45,management,married,university.degree,no,yes,no,cellular,may,thu,239,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31694,"2022-11-01",38,technician,married,university.degree,no,unknown,unknown,cellular,may,thu,86,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31695,"2022-11-01",41,management,married,basic.6y,unknown,no,no,cellular,may,thu,163,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31696,"2022-11-01",37,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,356,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31697,"2022-11-01",31,services,divorced,high.school,unknown,no,no,cellular,may,thu,124,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31698,"2022-11-01",36,technician,single,high.school,no,yes,no,cellular,may,thu,229,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31699,"2022-11-01",36,technician,single,high.school,no,yes,no,cellular,may,thu,208,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
31700,"2022-11-01",31,services,divorced,high.school,unknown,yes,no,cellular,may,thu,236,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
31701,"2022-11-01",45,management,married,university.degree,no,no,no,cellular,may,thu,647,1,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,yes
